"",Name,OutcomeType,OutcomeSubtype,AnimalType,AgeDays,Fertility,sex,Hour,Weekday,Month,Year,TimeofDay,WorkDay,Mix,SimpleBreed,PureColor,SimpleColor,Age
"15224",Y,Transfer,Partner,Dog,730,N,Male,11,2,12,2014,afternoon,Y,N,Maltese,Mix,White,Adult
"15225",Y,Transfer,Partner,Dog,180,N,Male,16,4,4,2014,everning,Y,N,Beagle,Pure,Orange,Kid
"15226",Y,Transfer,Partner,Dog,120,N,Male,0,2,2,2016,night,Y,N,Anatol Shepherd,Mix,Buff,Kid
"15227",Y,Transfer,Partner,Dog,730,N,Male,13,5,5,2014,afternoon,Y,Y,Chihuahua Shorthair,Mix,Gold,Adult
"15228",Y,Transfer,Partner,Dog,1825,N,Male,14,7,11,2014,afternoon,N,N,Pug,Pure,Brown,Adult
"15229",Y,Transfer,Partner,Dog,150,N,Male,13,5,8,2015,afternoon,Y,Y,Chihuahua Longhair,Mix,Brown,Kid
"15230",N,Transfer,Partner,Dog,30,Y,Male,11,4,8,2015,afternoon,Y,Y,Labrador Retriever,Pure,Black,Kid
"15231",Y,Transfer,Partner,Dog,1460,N,Male,11,2,12,2013,afternoon,Y,N,Chow Chow,Mix,Blue,Adult
"15232",N,Transfer,Partner,Dog,300,N,Female,13,2,7,2014,afternoon,Y,N,Dachshund Wirehair,Pure,Gray,Kid
"15233",N,Transfer,Partner,Dog,210,Y,Male,11,7,8,2014,afternoon,N,N,Chow Chow,Pure,White,Kid
"15234",N,Transfer,Partner,Dog,30,Y,Male,16,4,7,2014,everning,Y,Y,Miniature Poodle,Pure,Black,Kid
"15235",N,Transfer,Partner,Dog,730,Y,Female,16,1,12,2013,everning,Y,Y,Pit Bull,Pure,Tan,Adult
"15236",Y,Transfer,Partner,Dog,730,N,Male,13,5,9,2015,afternoon,Y,N,Dachshund,Pure,Brown,Adult
"15237",Y,Transfer,Partner,Dog,365,N,Male,13,1,3,2015,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"15238",N,Transfer,Partner,Dog,210,N,Male,16,6,7,2014,everning,N,N,Labrador Retriever,Mix,Yellow,Kid
"15239",Y,Transfer,Partner,Dog,1095,N,Female,16,7,1,2016,everning,N,Y,Chihuahua Shorthair,Pure,Brown,Adult
"15240",Y,Transfer,Partner,Dog,180,N,Male,12,5,6,2014,afternoon,Y,Y,American Staffordshire Terrier,Pure,Brown,Kid
"15241",N,Transfer,Partner,Dog,30,Y,Female,16,3,10,2013,everning,Y,Y,Australian Kelpie,Mix,Tricolor,Kid
"15242",Y,Transfer,Partner,Dog,1095,N,Male,17,2,3,2014,everning,Y,N,Yorkshire Terrier,Pure,Gray,Adult
"15243",Y,Transfer,Partner,Dog,730,N,Female,12,7,12,2013,afternoon,N,N,Chihuahua Shorthair,Mix,Tricolor,Adult
"15244",Y,Transfer,Partner,Dog,2920,Y,Female,11,3,6,2014,afternoon,Y,Y,Pit Bull,Pure,White,Old
"15245",Y,Transfer,Partner,Dog,1460,N,Male,12,1,4,2015,afternoon,Y,Y,Pit Bull,Mix,Fawn,Adult
"15246",Y,Transfer,Partner,Dog,270,N,Female,16,1,12,2015,everning,Y,Y,Australian Cattle Dog,Mix,Tricolor,Kid
"15247",Y,Transfer,Partner,Dog,730,N,Male,0,4,2,2016,night,Y,N,Australian Cattle Dog,Pure,Black,Adult
"15248",Y,Transfer,Partner,Dog,1460,N,Male,17,2,5,2015,everning,Y,Y,Pit Bull,Pure,Red,Adult
"15249",Y,Transfer,Partner,Dog,730,N,Male,16,2,12,2013,everning,Y,Y,Pit Bull,Pure,Blue,Adult
"15250",Y,Transfer,Partner,Dog,1095,Y,Male,13,6,8,2014,afternoon,N,Y,Greater Swiss Mountain Dog,Mix,Tricolor,Adult
"15251",Y,Transfer,Partner,Dog,150,Y,Male,15,3,4,2014,afternoon,Y,N,Miniature Pinscher,Pure,Black,Kid
"15252",Y,Transfer,Partner,Dog,300,N,Female,16,2,11,2015,everning,Y,N,Australian Cattle Dog,Pure,Tan,Kid
"15253",Y,Transfer,Partner,Dog,730,N,Female,13,6,6,2014,afternoon,N,Y,Queensland Heeler,Pure,Blue,Adult
"15254",N,Transfer,Partner,Dog,21,Y,Male,12,7,8,2015,afternoon,N,Y,Pit Bull,Pure,Brown,Kid
"15255",Y,Transfer,Partner,Dog,60,Y,Female,11,6,1,2016,afternoon,N,Y,Shih Tzu,Pure,White,Kid
"15256",N,Transfer,Partner,Dog,150,Y,Female,16,5,6,2014,everning,Y,Y,Labrador Retriever,Pure,Black,Kid
"15257",Y,Transfer,Partner,Dog,1095,N,Female,12,7,5,2015,afternoon,N,Y,Pit Bull,Pure,Black,Adult
"15258",Y,Transfer,Partner,Dog,365,N,Female,17,3,4,2015,everning,Y,Y,Black Mouth Cur,Pure,Tan,Kid
"15259",Y,Transfer,Partner,Dog,2920,N,Male,11,6,9,2014,afternoon,N,N,Lhasa Apso,Mix,Buff,Old
"15260",Y,Transfer,Partner,Dog,2555,N,Male,17,6,11,2014,everning,N,Y,Australian Cattle Dog,Pure,Blue,Adult
"15261",Y,Transfer,Partner,Dog,3650,Y,Female,13,3,7,2015,afternoon,Y,Y,Miniature Schnauzer,Pure,Black,Old
"15262",N,Transfer,Partner,Dog,1460,N,Male,16,3,9,2015,everning,Y,Y,Basset Hound,Pure,White,Adult
"15263",N,Transfer,Partner,Dog,30,Unknown,Unknown,0,6,6,2015,night,N,Y,Boxer,Mix,Black,Kid
"15264",Y,Transfer,Partner,Dog,365,Y,Female,11,5,10,2014,afternoon,Y,N,Shih Tzu,Pure,Black,Kid
"15265",Y,Transfer,Partner,Dog,730,Y,Male,13,3,9,2014,afternoon,Y,Y,Pit Bull,Pure,Blue,Adult
"15266",Y,Transfer,Partner,Dog,210,N,Male,15,1,11,2015,afternoon,Y,N,Australian Cattle Dog,Pure,Red,Kid
"15267",Y,Transfer,Partner,Dog,365,N,Female,13,5,2,2014,afternoon,Y,Y,Chihuahua Shorthair,Pure,Tan,Kid
"15268",N,Transfer,Partner,Dog,90,Y,Male,11,7,11,2013,afternoon,N,Y,Border Collie,Pure,Black,Kid
"15269",Y,Transfer,Partner,Dog,1460,N,Female,17,6,3,2014,everning,N,N,Pug,Mix,Tan,Adult
"15270",N,Transfer,Partner,Dog,60,Y,Female,15,4,6,2015,afternoon,Y,Y,Labrador Retriever,Pure,Black,Kid
"15271",Y,Transfer,Partner,Dog,150,N,Female,18,3,2,2014,everning,Y,Y,Boxer,Pure,Black,Kid
"15272",Y,Transfer,Partner,Dog,60,Y,Female,18,6,2,2015,everning,N,Y,Bruss Griffon,Mix,Brown,Kid
"15273",N,Transfer,Partner,Dog,30,Y,Male,17,5,4,2015,everning,Y,N,Australian Shepherd,Pure,Blue,Kid
"15274",N,Transfer,Partner,Dog,60,Y,Female,19,3,2,2016,everning,Y,Y,Cairn Terrier,Pure,Black,Kid
"15275",Y,Transfer,Partner,Dog,730,N,Male,13,6,6,2014,afternoon,N,Y,Pit Bull,Pure,White,Adult
"15276",Y,Transfer,Partner,Dog,365,N,Female,15,1,3,2015,afternoon,Y,Y,Australian Shepherd,Pure,Tan,Kid
"15277",N,Transfer,Partner,Dog,150,Y,Female,13,1,10,2013,afternoon,Y,N,Labrador Retriever,Mix,Tan,Kid
"15278",Y,Transfer,Partner,Dog,365,N,Female,12,2,1,2016,afternoon,Y,Y,Pit Bull,Pure,White,Kid
"15279",Y,Transfer,Partner,Dog,90,Y,Female,13,5,4,2014,afternoon,Y,Y,Chihuahua Shorthair,Pure,Tan,Kid
"15280",Y,Transfer,Partner,Dog,365,N,Female,13,5,4,2014,afternoon,Y,Y,Anatol Shepherd,Pure,Brown,Kid
"15281",Y,Transfer,Partner,Dog,730,N,Male,0,3,12,2015,night,Y,Y,Pit Bull,Pure,Black,Adult
"15282",N,Transfer,Partner,Dog,150,Y,Male,14,6,7,2015,afternoon,N,Y,Pit Bull,Mix,Blue,Kid
"15283",Y,Transfer,Partner,Dog,730,Y,Female,14,5,2,2014,afternoon,Y,Y,Chihuahua Longhair,Pure,Tan,Adult
"15284",Y,Transfer,Partner,Dog,730,N,Male,17,2,12,2015,everning,Y,Y,Dachshund,Pure,Red,Adult
"15285",N,Transfer,Partner,Dog,30,Y,Male,16,6,6,2015,everning,N,N,Labrador Retriever,Mix,Black,Kid
"15286",Y,Transfer,Partner,Dog,90,N,Male,14,1,11,2015,afternoon,Y,Y,Chihuahua Shorthair,Pure,Chocolate,Kid
"15287",N,Transfer,Partner,Dog,365,N,Male,14,4,2,2014,afternoon,Y,Y,Chihuahua Shorthair,Pure,Brown,Kid
"15288",Y,Transfer,Partner,Dog,1460,Y,Female,10,2,12,2013,morning,Y,Y,Mastiff,Pure,Red,Adult
"15289",N,Transfer,Partner,Dog,30,Y,Female,13,7,4,2015,afternoon,N,Y,Rat Terrier,Mix,Tricolor,Kid
"15290",N,Transfer,Partner,Dog,1825,N,Female,0,6,4,2015,night,N,Y,Miniature Schnauzer,Pure,Buff,Adult
"15291",N,Transfer,Partner,Dog,150,Y,Female,13,6,11,2013,afternoon,N,Y,Pointer,Pure,White,Kid
"15292",N,Transfer,Partner,Dog,730,N,Male,15,2,3,2014,afternoon,Y,N,Rat Terrier,Pure,White,Adult
"15293",Y,Transfer,Partner,Dog,180,Y,Male,15,1,11,2015,afternoon,Y,Y,Golden Retriever,Mix,Red,Kid
"15294",Y,Transfer,Partner,Dog,2190,N,Male,16,4,2,2014,everning,Y,Y,Dachshund,Pure,Red,Adult
"15295",N,Transfer,Partner,Dog,7,Y,Male,14,3,5,2014,afternoon,Y,N,Chihuahua Shorthair,Pure,White,Kid
"15296",Y,Transfer,Partner,Dog,1095,N,Female,16,5,6,2014,everning,Y,N,Yorkshire Terrier,Pure,Black,Adult
"15297",N,Transfer,Partner,Dog,730,Y,Male,15,6,11,2013,afternoon,N,Y,American Pit Bull Terrier,Pure,Brown,Adult
"15298",Y,Transfer,Partner,Dog,300,N,Male,16,7,12,2015,everning,N,Y,Labrador Retriever,Mix,Yellow,Kid
"15299",N,Transfer,Partner,Dog,730,N,Male,13,4,7,2015,afternoon,Y,Y,Pit Bull,Pure,Brown,Adult
"15300",Y,Transfer,Partner,Dog,1460,N,Female,16,1,4,2014,everning,Y,N,Boston Terrier,Pure,Brown,Adult
"15301",N,Transfer,Partner,Dog,30,Y,Female,17,4,12,2013,everning,Y,Y,Australian Shepherd,Pure,Black,Kid
"15302",Y,Transfer,Partner,Dog,300,Y,Male,15,3,10,2015,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"15303",N,Transfer,Partner,Dog,5,Y,Male,14,5,3,2014,afternoon,Y,Y,Pit Bull,Pure,Sable,Kid
"15304",Y,Transfer,Partner,Dog,730,N,Male,12,4,1,2014,afternoon,Y,Y,Jack Russell Terrier,Pure,White,Adult
"15305",Y,Transfer,Partner,Dog,240,Y,Male,12,4,11,2015,afternoon,Y,Y,Chihuahua Shorthair,Pure,White,Kid
"15306",N,Transfer,Partner,Dog,300,N,Male,17,2,12,2014,everning,Y,Y,Belgian Malinois,Pure,Tan,Kid
"15307",Y,Transfer,Partner,Dog,60,N,Male,14,3,2,2014,afternoon,Y,Y,Catahoula,Pure,White,Kid
"15308",N,Transfer,Partner,Dog,30,Y,Male,17,6,5,2014,everning,N,Y,Australian Cattle Dog,Mix,Brown,Kid
"15309",N,Transfer,Partner,Dog,4745,N,Female,14,4,4,2015,afternoon,Y,Y,Miniature Poodle,Mix,White,Old
"15310",Y,Transfer,Partner,Dog,2555,N,Male,16,6,1,2016,everning,N,Y,Labrador Retriever,Pure,Black,Adult
"15311",Y,Transfer,Partner,Dog,730,N,Female,16,4,6,2014,everning,Y,Y,Great Pyrenees,Mix,White,Adult
"15312",Y,Transfer,Partner,Dog,365,N,Female,14,2,12,2015,afternoon,Y,Y,Labrador Retriever,Mix,Black,Kid
"15313",Y,Transfer,Partner,Dog,365,N,Male,13,4,9,2014,afternoon,Y,N,Miniature Schnauzer,Mix,Gray,Kid
"15314",Y,Transfer,Partner,Dog,365,N,Male,12,3,1,2014,afternoon,Y,N,Chihuahua Shorthair,Pure,White,Kid
"15315",Y,Transfer,Partner,Dog,1095,N,Male,14,2,10,2014,afternoon,Y,Y,Cardigan Welsh Corgi,Mix,Brown,Adult
"15316",Y,Transfer,Partner,Dog,365,Y,Male,11,4,10,2013,afternoon,Y,N,Golden Retriever,Pure,Gold,Kid
"15317",Y,Transfer,Partner,Dog,1095,Y,Male,11,3,4,2014,afternoon,Y,N,Shih Tzu,Pure,White,Adult
"15318",Y,Transfer,Partner,Dog,730,N,Female,11,4,12,2015,afternoon,Y,Y,Shih Tzu,Pure,Gray,Adult
"15319",Y,Transfer,Partner,Dog,210,Y,Female,15,5,4,2014,afternoon,Y,Y,Border Collie,Pure,Tricolor,Kid
"15320",N,Transfer,Partner,Dog,150,Y,Female,13,1,10,2013,afternoon,Y,N,Labrador Retriever,Mix,Black,Kid
"15321",Y,Transfer,Partner,Dog,365,N,Male,0,1,1,2016,night,Y,Y,Chihuahua Shorthair,Mix,Brown,Kid
"15322",Y,Transfer,Partner,Dog,365,N,Female,16,3,10,2014,everning,Y,Y,Boxer,Pure,Brown,Kid
"15323",N,Transfer,Partner,Dog,365,Y,Female,15,2,10,2013,afternoon,Y,Y,Dachshund,Pure,Brown,Kid
"15324",Y,Transfer,Partner,Dog,240,Y,Male,12,2,10,2015,afternoon,Y,N,Labrador Retriever,Pure,Brown,Kid
"15325",Y,Transfer,Partner,Dog,365,N,Male,17,1,4,2015,everning,Y,Y,Australian Cattle Dog,Pure,White,Kid
"15326",N,Transfer,Partner,Dog,730,N,Female,18,3,3,2014,everning,Y,N,Maltese,Mix,White,Adult
"15327",Y,Transfer,Partner,Dog,90,N,Male,8,5,6,2014,morning,Y,Y,Chihuahua Shorthair,Pure,Tan,Kid
"15328",N,Transfer,Partner,Dog,60,N,Male,14,1,12,2015,afternoon,Y,Y,Plott Hound,Pure,Brown,Kid
"15329",Y,Transfer,Partner,Dog,150,Y,Female,12,7,3,2015,afternoon,N,Y,Dutch Shepherd,Mix,Tricolor,Kid
"15330",Y,Transfer,Partner,Dog,365,N,Male,11,5,10,2014,afternoon,Y,Y,Australian Kelpie,Pure,Black,Kid
"15331",Y,Transfer,Partner,Dog,730,Y,Female,11,4,11,2014,afternoon,Y,Y,Shih Tzu,Mix,Tan,Adult
"15332",Y,Transfer,Partner,Dog,330,N,Male,14,4,9,2014,afternoon,Y,N,Chihuahua Shorthair,Pure,Brown,Kid
"15333",Y,Transfer,Partner,Dog,730,Y,Female,12,6,10,2015,afternoon,N,N,Pomeranian,Mix,Buff,Adult
"15334",N,Transfer,Partner,Dog,28,Y,Female,17,5,1,2014,everning,Y,N,German Shepherd,Pure,Sable,Kid
"15335",Y,Transfer,Partner,Dog,730,N,Female,0,1,11,2015,night,Y,Y,Chihuahua Shorthair,Pure,Black,Adult
"15336",N,Transfer,Partner,Dog,1825,Y,Female,14,4,5,2015,afternoon,Y,Y,Australian Cattle Dog,Pure,Blue,Adult
"15337",N,Transfer,Partner,Dog,365,Y,Male,13,5,5,2014,afternoon,Y,Y,Boxer,Pure,Red,Kid
"15338",Y,Transfer,Partner,Dog,730,N,Male,17,6,3,2014,everning,N,Y,Australian Shepherd,Pure,Chocolate,Adult
"15339",Y,Transfer,Partner,Dog,1095,N,Male,13,7,3,2014,afternoon,N,N,Newfoundland,Mix,Black,Adult
"15340",Y,Transfer,Partner,Dog,30,Y,Male,10,6,2,2014,morning,N,Y,Chihuahua Shorthair,Pure,Tan,Kid
"15341",N,Transfer,Partner,Dog,210,Y,Male,16,6,12,2013,everning,N,Y,Staffordshire,Pure,Black,Kid
"15342",N,Transfer,Partner,Dog,3650,N,Male,12,7,8,2015,afternoon,N,Y,Miniature Poodle,Mix,White,Old
"15343",N,Transfer,Partner,Dog,60,Y,Male,11,4,9,2015,afternoon,Y,Y,Collie Smooth,Pure,Brown,Kid
"15344",N,Transfer,Partner,Dog,150,Y,Female,13,7,4,2014,afternoon,N,Y,Pit Bull,Pure,Blue,Kid
"15345",N,Transfer,Partner,Dog,150,N,Female,18,2,2,2015,everning,Y,Y,Dachshund,Pure,Black,Kid
"15346",Y,Transfer,Partner,Dog,730,Y,Female,16,6,10,2014,everning,N,Y,Pit Bull,Pure,Blue,Adult
"15347",N,Transfer,Partner,Dog,60,Y,Female,14,3,9,2014,afternoon,Y,Y,Pit Bull,Mix,Tricolor,Kid
"15348",Y,Transfer,Partner,Dog,1460,N,Female,16,5,8,2014,everning,Y,Y,Siberian Husky,Pure,Black,Adult
"15349",Y,Transfer,Partner,Dog,730,N,Male,11,5,4,2014,afternoon,Y,N,Chow Chow,Mix,Brown,Adult
"15350",N,Transfer,Partner,Dog,1825,N,Male,18,5,11,2014,everning,Y,Y,Dachshund Longhair,Mix,Red,Adult
"15351",Y,Transfer,Partner,Dog,730,Y,Female,14,1,9,2015,afternoon,Y,N,Cairn Terrier,Mix,Tan,Adult
"15352",Y,Transfer,Partner,Dog,365,N,Female,12,5,11,2015,afternoon,Y,Y,Saluki,Pure,Black,Kid
"15353",Y,Transfer,Partner,Dog,150,Y,Male,0,5,5,2015,night,Y,N,Miniature Poodle,Mix,Gold,Kid
"15354",Y,Transfer,Partner,Dog,730,N,Female,15,4,4,2015,afternoon,Y,N,Golden Retriever,Mix,Red,Adult
"15355",Y,Transfer,Partner,Dog,365,N,Male,14,5,10,2014,afternoon,Y,Y,Border Collie,Pure,Black,Kid
"15356",Y,Transfer,Partner,Dog,1460,N,Female,16,4,8,2014,everning,Y,Y,Pit Bull,Pure,Blue,Adult
"15357",N,Transfer,Partner,Dog,60,Y,Male,18,7,5,2014,everning,N,Y,Golden Retriever,Mix,Gold,Kid
"15358",Y,Transfer,Partner,Dog,730,N,Male,16,6,9,2014,everning,N,N,Labrador Retriever,Pure,Black,Adult
"15359",Y,Transfer,Partner,Dog,1095,N,Male,11,1,1,2015,afternoon,Y,Y,Pit Bull,Pure,White,Adult
"15360",N,Transfer,Partner,Dog,300,N,Female,13,2,10,2013,afternoon,Y,N,Yorkshire Terrier,Pure,Tan,Kid
"15361",Y,Transfer,Partner,Dog,365,N,Female,15,5,3,2014,afternoon,Y,Y,Cairn Terrier,Pure,Black,Kid
"15362",N,Transfer,Partner,Dog,240,Y,Male,15,5,3,2015,afternoon,Y,Y,Catahoula,Pure,Black,Kid
"15363",Y,Transfer,Partner,Dog,4380,Y,Female,17,7,1,2016,everning,N,Y,Chihuahua Shorthair,Pure,Tan,Old
"15364",Y,Transfer,Partner,Dog,120,Y,Female,12,7,10,2013,afternoon,N,Y,Chihuahua Shorthair,Mix,White,Kid
"15365",Y,Transfer,Partner,Dog,1095,Y,Male,14,5,8,2015,afternoon,Y,N,Pug,Pure,Black,Adult
"15366",N,Transfer,Partner,Dog,1825,Y,Male,12,4,11,2013,afternoon,Y,Y,Pit Bull,Pure,Blue,Adult
"15367",Y,Transfer,Partner,Dog,300,Y,Male,0,1,2,2016,night,Y,Y,Anatol Shepherd,Pure,Tan,Kid
"15368",Y,Transfer,Partner,Dog,60,Y,Male,13,5,3,2015,afternoon,Y,Y,Chihuahua Shorthair,Pure,Black,Kid
"15369",Y,Transfer,Partner,Dog,3650,N,Female,16,2,10,2015,everning,Y,N,Dachshund Wirehair,Pure,Black,Old
"15370",N,Transfer,Partner,Dog,7,Unknown,Unknown,15,7,1,2016,afternoon,N,Y,Chihuahua Shorthair,Pure,White,Kid
"15371",Y,Transfer,Partner,Dog,2190,N,Male,14,3,2,2015,afternoon,Y,N,Pekingese,Mix,Gold,Adult
"15372",N,Transfer,Partner,Dog,30,Y,Male,14,6,1,2014,afternoon,N,Y,Pit Bull,Mix,Tan,Kid
"15373",N,Transfer,Partner,Dog,60,Y,Female,12,4,4,2014,afternoon,Y,Y,Beagle,Pure,Brown,Kid
"15374",N,Transfer,Partner,Dog,60,Y,Female,14,3,9,2014,afternoon,Y,Y,Pit Bull,Mix,Black,Kid
"15375",N,Transfer,Partner,Dog,120,Y,Male,14,6,11,2015,afternoon,N,Y,Dachshund,Pure,Black,Kid
"15376",Y,Transfer,Partner,Dog,180,N,Female,14,4,5,2015,afternoon,Y,Y,Plott Hound,Pure,Brown,Kid
"15377",Y,Transfer,Partner,Dog,3650,N,Male,11,2,8,2014,afternoon,Y,Y,Shih Tzu,Pure,Black,Old
"15378",Y,Transfer,Partner,Dog,120,N,Male,11,7,11,2013,afternoon,N,Y,Dachshund,Mix,Red,Kid
"15379",N,Transfer,Partner,Dog,7,Unknown,Unknown,16,5,12,2015,everning,Y,Y,Labrador Retriever,Mix,White,Kid
"15380",Y,Transfer,Partner,Dog,90,Y,Female,11,2,8,2015,afternoon,Y,Y,German Shepherd,Pure,Black,Kid
"15381",N,Transfer,Partner,Dog,365,N,Female,14,1,11,2013,afternoon,Y,Y,Border Collie,Pure,White,Kid
"15382",N,Transfer,Partner,Dog,90,Y,Female,18,6,10,2015,everning,N,Y,Siberian Husky,Pure,Black,Kid
"15383",Y,Transfer,Partner,Dog,60,N,Female,14,2,5,2015,afternoon,Y,N,Anatol Shepherd,Mix,Tan,Kid
"15384",N,Transfer,Partner,Dog,1460,N,Female,11,7,11,2013,afternoon,N,Y,Doberman Pinsch,Pure,Red,Adult
"15385",N,Transfer,Partner,Dog,365,Y,Female,16,7,5,2015,everning,N,Y,Pit Bull,Pure,White,Kid
"15386",Y,Transfer,Partner,Dog,1825,N,Male,16,3,12,2013,everning,Y,N,Labrador Retriever,Mix,Red,Adult
"15387",Y,Transfer,Partner,Dog,730,N,Male,11,6,12,2013,afternoon,N,Y,Chihuahua Shorthair,Pure,White,Adult
"15388",N,Transfer,Partner,Dog,2,Unknown,Unknown,15,1,1,2014,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"15389",Y,Transfer,Partner,Dog,365,N,Male,0,4,10,2015,night,Y,Y,Rat Terrier,Pure,White,Kid
"15390",N,Transfer,Partner,Dog,90,Y,Female,16,5,9,2014,everning,Y,Y,Labrador Retriever,Mix,Yellow,Kid
"15391",Y,Transfer,Partner,Dog,730,N,Male,14,5,7,2015,afternoon,Y,N,Cocker Spaniel,Mix,Black,Adult
"15392",N,Transfer,Partner,Dog,30,Y,Female,11,5,5,2014,afternoon,Y,Y,Pit Bull,Pure,Black,Kid
"15393",Y,Transfer,Partner,Dog,730,N,Female,16,4,7,2014,everning,Y,Y,Labrador Retriever,Pure,Tan,Adult
"15394",Y,Transfer,Partner,Dog,28,Y,Female,0,5,4,2015,night,Y,N,Shih Tzu,Mix,Black,Kid
"15395",Y,Transfer,Partner,Dog,3285,N,Male,14,5,1,2015,afternoon,Y,Y,Maltese,Mix,White,Old
"15396",N,Transfer,Partner,Dog,120,Y,Female,17,4,7,2014,everning,Y,Y,Australian Shepherd,Pure,White,Kid
"15397",Y,Transfer,Partner,Dog,150,Y,Male,16,7,11,2015,everning,N,N,Great Pyrenees,Pure,Tricolor,Kid
"15398",N,Transfer,Partner,Dog,365,N,Male,10,7,11,2013,morning,N,Y,Dachshund,Pure,Black,Kid
"15399",Y,Transfer,Partner,Dog,730,Y,Male,15,7,11,2013,afternoon,N,Y,Chihuahua Shorthair,Pure,Tan,Adult
"15400",Y,Transfer,Partner,Dog,365,N,Male,12,2,12,2013,afternoon,Y,Y,Pit Bull,Pure,White,Kid
"15401",Y,Transfer,Partner,Dog,3285,N,Male,12,2,7,2015,afternoon,Y,N,Blue Lacy,Pure,Blue,Old
"15402",N,Transfer,Partner,Dog,240,N,Male,12,6,9,2014,afternoon,N,N,Dachshund,Mix,Red,Kid
"15403",N,Transfer,Partner,Dog,90,Y,Male,14,6,7,2014,afternoon,N,Y,Australian Cattle Dog,Pure,Brown,Kid
"15404",Y,Transfer,Partner,Dog,730,N,Male,14,3,9,2015,afternoon,Y,Y,Pit Bull,Pure,Blue,Adult
"15405",Y,Transfer,Partner,Dog,365,N,Female,13,3,10,2015,afternoon,Y,Y,Beagle,Pure,Brown,Kid
"15406",Y,Transfer,Partner,Dog,365,N,Male,16,5,8,2015,everning,Y,N,Chihuahua Shorthair,Mix,Tan,Kid
"15407",N,Transfer,Partner,Dog,365,N,Male,18,1,5,2014,everning,Y,Y,Chihuahua Longhair,Mix,Cream,Kid
"15408",N,Transfer,Partner,Dog,1095,N,Female,17,7,4,2015,everning,N,Y,Chihuahua Shorthair,Pure,Red,Adult
"15409",N,Transfer,Partner,Dog,730,N,Male,11,6,12,2014,afternoon,N,Y,Shih Tzu,Pure,White,Adult
"15410",N,Transfer,Partner,Dog,150,N,Male,15,2,3,2014,afternoon,Y,N,Australian Kelpie,Pure,Brown,Kid
"15411",Y,Transfer,Partner,Dog,730,N,Male,12,1,1,2016,afternoon,Y,N,Dachshund,Mix,Tricolor,Adult
"15412",Y,Transfer,Partner,Dog,365,Y,Male,15,1,1,2014,afternoon,Y,N,Cardigan Welsh Corgi,Mix,Cream,Kid
"15413",Y,Transfer,Partner,Dog,60,N,Male,17,1,6,2014,everning,Y,N,Australian Shepherd,Pure,Sable,Kid
"15414",N,Transfer,Partner,Dog,7,Y,Female,13,3,10,2013,afternoon,Y,Y,Australian Cattle Dog,Mix,Tricolor,Kid
"15415",Y,Transfer,Partner,Dog,730,Y,Female,12,1,11,2015,afternoon,Y,N,Shih Tzu,Pure,White,Adult
"15416",Y,Transfer,Partner,Dog,2190,N,Female,16,6,11,2015,everning,N,Y,Labrador Retriever,Mix,Chocolate,Adult
"15417",N,Transfer,Partner,Dog,6,Y,Male,16,6,3,2015,everning,N,Y,Rat Terrier,Mix,White,Kid
"15418",Y,Transfer,Partner,Dog,1095,N,Female,15,5,2,2014,afternoon,Y,Y,Labrador Retriever,Mix,Black,Adult
"15419",N,Transfer,Partner,Dog,2,Unknown,Unknown,15,1,1,2014,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"15420",Y,Transfer,Partner,Dog,240,N,Male,14,7,4,2015,afternoon,N,N,Anatol Shepherd,Pure,Brown,Kid
"15421",Y,Transfer,Partner,Dog,730,N,Female,12,5,10,2014,afternoon,Y,Y,Labrador Retriever,Pure,White,Adult
"15422",Y,Transfer,Partner,Dog,90,Y,Female,14,2,9,2014,afternoon,Y,Y,Pit Bull,Pure,Yellow,Kid
"15423",Y,Transfer,Partner,Dog,30,Y,Female,12,5,2,2014,afternoon,Y,Y,Chihuahua Shorthair,Pure,Fawn,Kid
"15424",Y,Transfer,Partner,Dog,1460,N,Female,16,7,9,2014,everning,N,Y,Cardigan Welsh Corgi,Pure,Gold,Adult
"15425",Y,Transfer,Partner,Dog,1095,Y,Male,17,4,1,2016,everning,Y,Y,Pit Bull,Mix,Brown,Adult
"15426",Y,Transfer,Partner,Dog,730,N,Male,11,2,12,2014,afternoon,Y,Y,Pit Bull,Pure,White,Adult
"15427",Y,Transfer,Partner,Dog,365,Y,Male,15,3,8,2015,afternoon,Y,Y,Miniature Poodle,Mix,White,Kid
"15428",N,Transfer,Partner,Dog,150,N,Male,18,6,5,2014,everning,N,Y,Yorkshire Terrier,Pure,Silver,Kid
"15429",Y,Transfer,Partner,Dog,365,Y,Female,12,6,10,2013,afternoon,N,Y,Japanese Chin,Pure,White,Kid
"15430",N,Transfer,Partner,Dog,2,Unknown,Unknown,15,1,1,2014,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"15431",Y,Transfer,Partner,Dog,4380,Y,Female,0,1,12,2015,night,Y,Y,Chihuahua Shorthair,Pure,White,Old
"15432",Y,Transfer,Partner,Dog,1460,N,Female,13,7,1,2014,afternoon,N,Y,Labrador Retriever,Mix,Black,Adult
"15433",N,Transfer,Partner,Dog,30,Y,Female,17,1,6,2015,everning,Y,Y,Pit Bull,Pure,Tan,Kid
